id	query	answer
f5255dcda3e92492cca0b95687bf01d0908b07b4	Who else has Aziz kidnapped?	Dana.; Dana. 
f5d38eb6fbd9feb4f8e0bc35f83c8b2a7ed1bc1f	What are the five vices of the Daemons? 	Selfishness, envy, hatred, malice, and repentance; Selfishness, Hatred, Envy, Malice, Repentance
f5fb9cfd351645796e1120173e323ea3b808c422	What is the name of the Republican Senator who opposes the environmental bill?	Bob Rumson; Bob Rumson 
f67c7a2c3c54410ebc976f8c2a3b52fa71052c51	The return of what god signals the return of the Golden Age?	Astraea; Astraea
f6de97a4d111d0663b747eb10e123952424786d0	Who is Josh married to? 	Renai; Renai
f750ac4984453071cb5e82de093018e4d70a4f8d	What part of the city do the Pals' end up settling in?	"The ""City of Joy"" neighborhood, the slums; Poor part of the city."
f75afa70c82c3f894abccad514688a835e45c600	How does Neil die?	He commits suicide.; commits suicide
f7bf427e41af53409d7907160f7908e723b78eb0	Who gives Erin the documents?	Charles Embry.; Charles Embry
f7f0a6294e5fe018d584fe29c7c661fc2bf1f86e	Who raids the party?	The police; The police.
f81b9695ef205b8904e6e174f7e056b92f088e3c	What does Starks learn from Jackie on one of his visits to 2007?	That he passes away on New Year's Day 1993.; Jackie  has a better life
f8275ee93c7df3f4daf8a4e78a5d1c2c47d7eba1	What solution does Kennedy try first as something that will not be viewed as an act of war?	Quarantine; A quarantine
f865713a51422129cd8d15ea2bb1ac324d65afdb	How many times does Norma shoot Joe when he tries to leave?	Three.; 3
f8b3d0124f396d92b58e396b6ab8e2368360c27e	What kind of clothing is Bean wearing at the hospital?	He is wearing Doctor's uniform.; Doctor garments
f8de0c6632791304d0cdc32f5edb38a0e565b16f	Why can't Phillip ever have a romantic relationship with Caroline?	Because she is in love with Gino.; She is in love with Gino 
f909d31f8d88fe802b45e1e4475353f0d241c5b5	Who does Charlemagne take back with him to Aix, France?	King Marsile's wife, Bramimonde; Charlemagne takes Marsile's wife Bramimonde, Queen of Saragossa with him.
f914d107471567d657d0ac815863dfd079c198db	What product was Leopold supposed to sell in a commercial?	Diet margarine; Diet margarine.
f92e6b67a23a5aa33da46e26356f17041dccedb7	Why is Sir Marmaduke interested in marrying Lady Sue?	secure her fortunes; So that he may secure her fortunes for himself
f92e7ef585397277ff7890ac55ad79e68b0acae6	Who does Flawner Bannal think wrote the play?	Bernard Shaw; Bernard Shaw
f99ca2df699151c7388c4822326025f0246dff31	What lethal punishment is Esmerelda subjected to due to Frollo's betrayal?	Public hanging; She is hanged.
f9eefde042d49c10f82206e9331d5ebe06136aaf	Mr Featherson begs Mary Garth to distroy what?	His second will.; His second will
fa6a670f91e2102dc8c9b85f7eccbb3275cf1573	Who is in control of the Germans?	Von Schoenvorts; Von Shoenvorts
fa9531b58c04a11f5d31e87cc73e797f58d6894c	Which quarterback is kidnapped at the end?	Dan Marino; Marino
fad84dbc3148a338b4a618ec74531d50732b681f	What are the final two tests Drew passes to become a full member of the Shaolin Monastary?	Test of Spirituality and Test of the Chamber; The Test of Spirituality and the Test of the Chamber
fb1f3227b2932a2e7864f384459c408fdebd6a87	What happens after Frank turns himself into the FBI?	He is sentenced to 12 years in prison.; he convinces them to let him work for the  bank fraud division of the FBI
fb663b1df2e632d1f5362f61e4236acab8fadaf4	How was Barnett' body discovered?	Ronald threw his body outside.; It was thrown out a window.
fba51a67cf7aa08f14b84721571e67cc840d8203	What is the name of Nick's old divorce therapist? 	Dr. Perkins; Dr. Perkins
fbbfafdd97567ddaadc565e18ac617703e1fed66	What secret does Santuzza reveal to Alfio in desperation?	that Alfio's wife is having an affair with Turridu; his wife is having an affair
fbe7238d6c4072a8e2a639965cba4daf63a880a1	Why did Mackelway receive a six month suspension?	He beat a serial killer.; He beat a suspected serial killer
fc2a7fbf6df700d88e47bfa3ec20842ab85d6252	Who taught early human civilizations to build pyramids?	The Predators.; The Predators
fc724594f1ffb52d1101209b11cebc95700ee082	How do Dr. Faust and Mephistopheles kill in a sword fight?	Gretchen's brother; Greychen's brother
fcead81b066d683547be06440e91d8b181819fad	What army does Hermann serve in?	Imperial Russian Army; the Imperial Russian Army
fcf054d6d27b3d344e27d5be2f5518035cf09d8d	What is Balthus' relationship to Vabathus?	Balthus is Vabathus' son; Balthus is one of Vabathus's sons.
fdfbfabc1a72a0fb7f31ac7ad9e1ced05c838ef0	What does the reactor release into the Martian atmosphere?	Air; Air
fdfdf3a2623a815f9792625e042d95b7d7cc5c18	Who is the first of Lori's friends to be killed?	Trey; Trey
fe7390fde95a9ec85a35e2de5a869fcc7c7f1a34	What is Ike's cat's name?	Italics; Italics
fe752f8c56b123e282f7798a98355057fc44b7a1	Who helped aid the invasion?	Talamatan; The Northern Talamatan 
fe94da874e9c2093a2b381f69ac4130c2ae3e734	What was the legislation that would ban gays and lesbians from working in Public Schools?	Proposition 6; Proposition 6
fea54b235b1c054d1c90e87f57e3bfb64cbf3a5b	Who was the only person that believed Alex's premonition before the plane exploded?	Clear Rivers.; Clear Rivers
febd3002298e75a9e9b5569500989766137608f8	Who is Larry's economics teacher?	Dr. Matsutani; Dr. Ed Matsutani
fee64a7ee5b0427d78d666770c064213f245884a	How old was Champagne when he died?	52; His presumed death occurred when he was 52
ff53fd53a94f343b8365915645b79d7ad5b1528e	What is the narrator's occupation in the story?	A traveling automobile recall specialist.; He is an auto recall specialist.
ffae045d630abf7e4c282849d16819ceff60c2b0	Where does Brad really take Stacy?	to an abortion clinic; to an abortion clinic
